id,parent,name,admin_level,population,area,density,x1,y1,x2,y2,x3,y3,x4,y4
10465,10464,Bębło,8,,5.74514,,19.7630452162734,50.1686080490355,19.7630452162734,50.1974469404449,19.8131578242296,50.1974469404449,19.8131578242296,50.1686080490355,19.7630452162734,50.1686080490355
10466,10465,Kolonia Południowa,11,,0.836679,,19.7796640490296,50.1686080490355,19.7796640490296,50.1820918731321,19.7966262178875,50.1820918731321,19.7966262178875,50.1686080490355,19.7796640490296,50.1686080490355
10467,10465,Kolonia Wschodnia,11,,2.06667,,19.7827907252076,50.1750069711504,19.7827907252076,50.1916668671991,19.8131578242296,50.1916668671991,19.8131578242296,50.1750069711504,19.7827907252076,50.1750069711504
10468,10465,Kolonia Zachodnia,11,,1.96228,,19.7667436701297,50.1789260718849,19.7667436701297,50.1940363631946,19.7940893755251,50.1940363631946,19.7940893755251,50.1789260718849,19.7667436701297,50.1789260718849
10469,10464,Będkowice,8,,5.99101,,19.7214007570061,50.157704674944,19.7214007570061,50.185282773279,19.7736136260965,50.185282773279,19.7736136260965,50.157704674944,19.7214007570061,50.157704674944
10470,10469,Kawiory,11,,1.17284,,19.7459810886309,50.1719148641596,19.7459810886309,50.185282773279,19.772302984097,50.185282773279,19.772302984097,50.1719148641596,19.7459810886309,50.1719148641596
10478,10464,Czajowice,8,,2.31632,,19.7870515244317,50.1823163872201,19.7870515244317,50.201585576176,19.8186310795927,50.201585576176,19.8186310795927,50.1823163872201,19.7870515244317,50.1823163872201
12276,12233,Potoka,8,,9.77958,,23.4592066617484,52.9803796456202,23.4592066617484,53.0076018471329,23.5708985129363,53.0076018471329,23.5708985129363,52.9803796456202,23.4592066617484,52.9803796456202
10471,10464,Biały Kościół,8,,4.17683,,19.8098120489539,50.1616751466095,19.8098120489539,50.1871408554143,19.850233811288,50.1871408554143,19.850233811288,50.1616751466095,19.8098120489539,50.1616751466095
